
URL Links,Mentions,Shared URL

"twitter.com/hashtag/QatarGP?src=hash&ref_src=twsrc%5Etfw",1007,"https://twitter.com/hashtag/QatarGP?src=hash&ref_src=twsrc%5Etfw",
"masralyoum.news/tag/%D9%85%D8%B5%D8%B1",960,"https://www.masralyoum.news/tag/%D9%85%D8%B5%D8%B1",
"twitter.com/hashtag/F1?src=hash&ref_src=twsrc%5Etfw",954,"https://twitter.com/hashtag/F1?src=hash&ref_src=twsrc%5Etfw",
"klyoum.com/saudi-arabia-news/index.php",935,"https://www.klyoum.com/saudi-arabia-news/index.php",
"masress.com/city/%D8%A7%D9%84%D8%A5%D9%85%D8%A7%D8%B1%D8%A7%D8%AA",902,"https://www.masress.com/city/%D8%A7%D9%84%D8%A5%D9%85%D8%A7%D8%B1%D8%A7%D8%AA",
"masress.com/city/%D8%A7%D9%84%D9%83%D9%88%D9%8A%D8%AA",899,"https://www.masress.com/city/%D8%A7%D9%84%D9%83%D9%88%D9%8A%D8%AA",
"masrawy.com/channel/news#article-news",872,"https://www.masrawy.com/channel/news#article-news",
"winwin.com/%D9%83%D8%B1%D8%A9-%D9%82%D8%AF%D9%85/%D8%A7%D9%84%D8%AF%D9%88%D8%B1%D9%8A%D8%A7%D8%AA/%D9%83%D8%A3%D8%B3-%D8%A7%D9%84%D8%B9%D8%B1%D8%A8",798,"https://www.winwin.com/%D9%83%D8%B1%D8%A9-%D9%82%D8%AF%D9%85/%D8%A7%D9%84%D8%AF%D9%88%D8%B1%D9%8A%D8%A7%D8%AA/%D9%83%D8%A3%D8%B3-%D8%A7%D9%84%D8%B9%D8%B1%D8%A8",
"klyoum.com/kuwait-news/index.php",773,"https://www.klyoum.com/kuwait-news/index.php",
"masrawy.com/sports/matches#Details-Relatedservice",766,"https://www.masrawy.com/sports/matches#Details-Relatedservice",
"ekhbary24.com/",765,"https://ekhbary24.com/",
"elfarama.com/",756,"https://elfarama.com/",
"klyoum.com/tags/اليوم?c=eg",690,"https://www.klyoum.com/tags/اليوم?c=eg",
"arabkhabar.com/tag/",659,"https://www.arabkhabar.com/tag/",
