Mentions Trend By Source

Date,Count


News
"2025-10-20 00:00:00",612,
"2025-10-21 00:00:00",486,
"2025-10-22 00:00:00",531,
"2025-10-23 00:00:00",623,
"2025-10-24 00:00:00",416,
"2025-10-25 00:00:00",554,
"2025-10-26 00:00:00",772,
"2025-10-27 00:00:00",762,
"2025-10-28 00:00:00",955,
"2025-10-29 00:00:00",808,
"2025-10-30 00:00:00",687,
"2025-10-31 00:00:00",361,
"2025-11-01 00:00:00",685,
"2025-11-02 00:00:00",568,
"2025-11-03 00:00:00",631,
"2025-11-04 00:00:00",646,
"2025-11-05 00:00:00",387,
"2025-11-06 00:00:00",622,
"2025-11-07 00:00:00",590,
"2025-11-08 00:00:00",593,
"2025-11-09 00:00:00",864,
"2025-11-10 00:00:00",933,
"2025-11-11 00:00:00",806,
"2025-11-12 00:00:00",831,
"2025-11-13 00:00:00",1051,
"2025-11-14 00:00:00",1163,
"2025-11-15 00:00:00",828,
"2025-11-16 00:00:00",941,
"2025-11-17 00:00:00",1537,
"2025-11-18 00:00:00",1418,
"2025-11-19 00:00:00",1186,
"2025-11-20 00:00:00",1510,
"2025-11-21 00:00:00",1580,
"2025-11-22 00:00:00",898,
"2025-11-23 00:00:00",1436,
"2025-11-24 00:00:00",1361,
"2025-11-25 00:00:00",2343,
"2025-11-26 00:00:00",2513,
"2025-11-27 00:00:00",1696,
"2025-11-28 00:00:00",1836,
"2025-11-29 00:00:00",2785,
"2025-11-30 00:00:00",3953,
"2025-12-01 00:00:00",6632,
"2025-12-02 00:00:00",7946,
"2025-12-03 00:00:00",5897,
"2025-12-04 00:00:00",5517,
"2025-12-05 00:00:00",4691,
"2025-12-06 00:00:00",5896,
"2025-12-07 00:00:00",4731,
"2025-12-08 00:00:00",5290,
"2025-12-09 00:00:00",6984,
"2025-12-10 00:00:00",3713,
"2025-12-11 00:00:00",4968,
"2025-12-12 00:00:00",5010,
"2025-12-13 00:00:00",2838,
"2025-12-14 00:00:00",2765,
"2025-12-15 00:00:00",5335,
"2025-12-16 00:00:00",3657,
"2025-12-17 00:00:00",3714,
"2025-12-18 00:00:00",7908,
"2025-12-19 00:00:00",4700,
"2025-12-20 00:00:00",1613,
"2025-12-21 00:00:00",1580,
"2025-12-22 00:00:00",1530,
"2025-12-23 00:00:00",846,
"2025-12-24 00:00:00",733,
"2025-12-25 00:00:00",520,
"2025-12-26 00:00:00",587,
"2025-12-27 00:00:00",490,
"2025-12-28 00:00:00",485,
"2025-12-29 00:00:00",743,
"2025-12-30 00:00:00",572,
"2025-12-31 00:00:00",511,
"2026-01-01 00:00:00",472,
"2026-01-02 00:00:00",351,
"2026-01-03 00:00:00",356,
"2026-01-04 00:00:00",514,
"2026-01-05 00:00:00",828,
"2026-01-06 00:00:00",669,
"2026-01-07 00:00:00",473,
"2026-01-08 00:00:00",523,
"2026-01-09 00:00:00",219,
"2026-01-10 00:00:00",263,
"2026-01-11 00:00:00",334,
"2026-01-12 00:00:00",444,
"2026-01-13 00:00:00",410,
"2026-01-14 00:00:00",485,
"2026-01-15 00:00:00",364,
"2026-01-16 00:00:00",195,
"2026-01-17 00:00:00",20,

